2021/1/1, 9:48:30, 20.91903, 101607.9, 69.31558, 10017.19, Stable
2021/1/1, 9:53:32, 20.87439, 101607.9, 70.02012, 10007.12, Stable
2021/1/1, 9:58:34, 20.855, 101608.5, 69.64186, 10005.89, Stable
2021/1/1, 10:3:36, 20.74926, 101609.6, 70.65466, 10009.99, Stable
2021/1/1, 10:8:37, 20.82285, 101605.1, 69.57967, 10039.29, Stable
2021/1/1, 10:13:39, 20.70489, 101611.2, 70.87717, 9987.229, Stable
2021/1/1, 10:18:41, 20.7559, 101613.0, 69.92696, 10055.82, Stable
2021/1/1, 10:23:43, 20.79549, 101619.5, 69.51647, 10038.91, Stable
2021/1/1, 10:28:45, 20.67169, 101618.4, 69.8415, 10031.99, Stable
2021/1/1, 10:33:46, 20.65043, 101615.9, 70.85973, 10023.77, Stable
2021/1/1, 10:38:48, 20.67753, 101619.6, 70.425, 10031.69, Stable
2021/1/1, 10:43:50, 20.65867, 101613.6, 70.74036, 10026.51, Stable
2021/1/1, 10:48:52, 20.66717, 101608.7, 70.49861, 10036.59, Stable
2021/1/1, 10:53:54, 20.60394, 101612.3, 71.76213, 10022.62, Stable
2021/1/1, 10:58:55, 20.53805, 101611.4, 72.4294, 10026.02, Stable
2021/1/1, 11:3:57, 20.5949, 101606.5, 72.51331, 10006.77, Stable
2021/1/1, 11:8:59, 21.30318, 101598.4, 73.87337, 8452.377, Stable
2021/1/1, 11:14:1, 21.96386, 101598.1, 73.19849, 7164.772, Stable
2021/1/1, 11:19:2, 22.08738, 101593.3, 74.30553, 6832.455, Stable
2021/1/1, 11:24:4, 22.48981, 101591.6, 74.96975, 6447.614, Stable
2021/1/1, 11:29:6, 22.73604, 101591.3, 76.04984, 6199.138, Stable
2021/1/1, 11:34:8, 22.51903, 101584.9, 74.11412, 6422.834, Stable
2021/1/1, 11:39:10, 22.37585, 101583.8, 73.93944, 6643.69, Stable
2021/1/1, 11:44:11, 22.38223, 101591.9, 74.04729, 6705.771, Stable
2021/1/1, 11:49:13, 22.34929, 101593.5, 73.81979, 6753.751, Stable
2021/1/1, 11:54:15, 22.37506, 101591.1, 73.81794, 6777.709, Stable
2021/1/1, 11:59:17, 22.35859, 101593.0, 73.99924, 6735.108, Stable
